id	rating	content
24	5	Sản phẩm ok. Tuy hao pin hơi nhanh,,đầy pin,,ko xài cả ngày vẫn tụt gần hết pin. Vỏ thì hk hoàn thiện 100% nhưng cũng rất tốt rồi. Chất lượng đúng với số tiền bỏ ra
24	5	mới nhận dc hàng nhưng mất rung rồi mình dc bảo hành chứ
24	4	Mau hết pin
24	5	Nhận được hàng...để sử dụng thời gian mới đánh giá sản phr được...giao hàng nhanh chóng...
24	5	Toi mua Nokia 6300 ma ban phim kg bam duoc de nghi shop doi lai
24	5	Khá ổn. Loa ngoài hơi nhỏ
25	4	Mới nhận thấy ưng ý nhưng bỏ pin vào chua khởi nguồn thì mang hình đã sáng, chỉ tháo pin mới tắc nên chỉ đc 4sao thôi
25	5	123456789012345678901234567890 123456789012345678901234567890
25	5	1234567890987654321234567880998888877766655555444444333332222211122233344444555566667777889909876544332123456678899987765323455667272828e8e8e8e88e737373
25	5	Máy này nghe to và rõ rất ôk cho shop 5sao 
25	5	Chất lượng hơn mong đợi 😍😍👍👍👌👌
25	5	Rât okie kb bên trog ntn nhưg nhin bên ngoài sãh sẽ mới tinh là cảm thấy rất thoải mái rồi.máy dùng được.hiện tại tjif là vậy 
26	5	Màu máy đẹp. Test máy sơ cũng ổn. Mong bền tốt dài lâu........
26	5	Máy ngon trong tầm giá. Uy tính và chất lượng...giao hàng tương đối nhanh. 5 sao
26	5	Hàng chất lượng cao giá cả hợp lý giao hàng nhanh chóng tận tình chu đáo
26	5	sp chất lượng . giao hàng nhandufng thêm tg nữa sẽ rewveiw tiếp. bbnnnm
26	5	Hang nguyen hop nha. Shop ban uy tin nha mn dung lo so nha. Okokok
26	5	Anh ko nien quan hang depchat luong ok gia ca hop ly se ung ho sho nhieu cho 5 sao
27	5	
27	5	Có 1 chút trục trặc giao hàng nhưng chắc do bão. Lần mua hàng này rất nhiều cảm xúc. Cửa hàng nhiệt tình, l mình tìm đúng chỗ uy tín. 5sao cho cách phục vụ của shop. Cảm ỏn rất nhiều. Các bạn nên mua_nhes
27	5	Giao hàng hơi lâu nhưng nhận được điện thoại siêu đáng yêu, shop đóng gói cẩn thận. Mọi người nên mua 🥰🥰🥰
27	5	Siêu mini. Đẹp. 😍.sẽ ủng hộ thêm nếu có nhu cầu
27	5	Hàng chất lượng giá rẻ, nếu có nhu cầu nhất định m sẽ quay lại ủng hộ tiếp.
27	5	Hhhhhhhhhhhhhhhhhhhhhhhghghgghhhhhhhhhhhhhhhhhhhhbbhh
28	5	shop dễ thương tư vấn nhiệt tình luôn đó giao hàng nhanh 2 ngày là nhận được, shipper vui vẻ tốt máy đẹp chính hãng nokia đủ sạc cáp an tâm mua
28	5	nhận đc điện thoại rồi shop ơi. test máy bỏ sim vào nghe gọi to rõ. loa míc to ổn định. đường truyền tốt.. sóng bốn cục . sạc cáp phụ kiện đầy đủ. full chức năng . giao đúng màu đúng mẫu. tư vấn nhiệt tình. có tâm. chu đáo. mua online mà gặp những shop này thì yên tâm. hàng chất lượng tốt. 
28	5	chất lượng tuyệt vời, màu sắc đẹp, , nhân viên tận tình, phục vụ tốt rất ấn tượng, sẽ giới thiệu bạn bè người thân ủng hộ shop
28	5	hàng xài quá là OK nèk
28	5	máy chất lượng ok ! đầy đủ phụ kiện loại đẹp. lấy lần 2 sẽ tiếp tục ủng hộ shop
28	5	Ok chất luong
29	3	Trước khi mua hàng có dặn shop kiểm tra kỹ giúp nhưng khi nhận máy thì màn bị đốm, loa rè, dùng tạm thì tạm. Có nhắn tin cho shop thì shop không có trả lời, CSKH sau khi mua hàng quá tệ.
29	4	Theo như shop ghi mô tả thì thiếu tai nghe, thiếu que nấy sim. Đặt màu hồng giao màu đen 🙂 Mình test vài ngày quay lại đánh giá sau nhé🙂
29	5	Pin tray vl 
29	5	Camera nét thật , đáng tiền lắm
29	5	Shop ơi shop tặng tế tại nghe thì tuyệt vời
29	5	Ổn định dùng tốt. Pin còn cao cảm ứng mượt máy ios 13 dùng vãn thích hơn 14
30	5	Đóng gói cẩn thận, kỹ lưỡng, sản phẩm đẹp, nhỏ gọn, mới 💯, chất lượng thì chưa đánh giá được, hình ảnh sắc sảo... 
30	2	Méo thể tin được, Nkim bán giá bt 1590, lên đây mua 12/12 tưởng được hời ai dè sale 1790 mã giảm 100k, còn mắc hơn ra showroom mua, khoe hời bị bạn chửi ngưu, không có cái nhục nào bằng, máy ok, nhưng sẽ không quay lại mua, bbi
30	5	Điện thoai nhìn rất Đẹp và sang. Giá sale tốt cho điện thoai  thương hiệu Samsung. Rất yên tâm khi xài hàng mua từ shop mall chính hãng. Đóng gói chắc chắn.
30	4	Mình mua giá flashsale nhưng ko phải tốt nhất. Hàng xinh nhỏ gọn. Nói chung khá ưng. Chỉ có cái cảm giác mong manh dễ vỡ, khó tìm ốp lưng và dán màn hình càng khó, chỉ có thể đặt mua từ TQ ^^' 
30	5	Điện thoại mua cho mẹ mình dùng chủ yếu để lướt web 1 chút, sài cũng tốt. 1 lần sạc dùng đc 6 ngày. Trừ lần đầu sạc máy bị nóng thì đến giờ vẫn ok. Nhận máy xong tầm 3 ngày sau có tin nhắn gửi mã bảo hành về máy mình. Ncl chất lượng ok
30	5	Giao hàng nhanh, tuy mua sale nhưng cx ko rẻ hơn mấy. Mua shopee mall nên cx yên tâm
31	5	điện thoại siêu dễ thương lun ạ. mini nhỏ xinh dùng khá ổn định. giá thấy khá ok so với shop khác. giao hàng nhanh. đã mua nhiều lần bên shop và sẽ mua thêm nhiều nhiều hơn ạ hihi
31	5	Mua nhiều của shop rồi rất yên tâm . Shop gói hàng không cẩn thận gì hết á.  Hk có hộp cartun bên ngoài luôn. Shop nhiệt tình lắm nhé.  Sản phẩm ưng í lắm nè. Ủng hộ shop tiếp
31	5	Sản phẩm nhỏ gọn rât dễ thương, pin mình nghe gọi tầm 3 ngày khá ok . rất hài lòng về cách phục vụ của shop. hẹn shop lần tới nha . 5 sao cho 1 sản phẩm rẻ đẹp 
31	5	điện thoại đẹp, siêu mini luôn ạ hihi dùng thích lắm. shop tư vấ có chế độ thay đổi giọng hay lắm các bạn ạ. Nên mua thi thoảng nghịch cũng rất hay. shop trả lời rất nhiệt tình. Đánh giá chung là tốt , mua nhiều hàng của shop rồi nên rất yên tâm về chât lượng và giá bên shop. Ngon bổ rẽ sẽ ủng hộ shop
31	5	Giao hàng hơi chậm nhug sp giống mô tả ,dt dùng ok nhỏ xinh cute  .sẽ ủng hộ tiép 
31	5	Hàng tốt đóng gói cẩn thận rất hài lòng . Shop giao hàng nhanh hộp đựng nguyên vẹn.. mình mua lần thứ N bên shop rồi rất ok. sẽ ủng hộ shop nhiều nha hihi
32	5	Nguyên seal tạm chấp nhận với mức giá!! Hàng việt nam nên ủng hộ 
32	5	Mua dc giá sale quá ok 2tr700,  shop đã kích hoạt bảo hành trước 1 tháng rồi nha mn  . Có dịp sẽ ủng hộ tiếp
32	5	Điện thoại ship nhanh, 2 ngày là tới, mở hộp nguyên tem seal dán, nguyên phụ kiện mới toanh, chính hãng, săn sale được 2790k rẻ vô cùng, ưng lắm, shop hỗ trợ nhiệt tình, ngàn *🤩🤩
32	5	Sài thấy rất tốt , mà sạt nhanh đầy cũng nhanh hết pin---------
32	5	Sản phẩm đủ hàng để test xem bền giao hàng khá nhanh..............
32	5	Sản phẩm tốt, chất lượng, shop gói hàng cẩn thận bọc xốp đàng hoàng, mình mua đúng đợt sale có mã giảm giá kèm nên mua được giá tốt, máy khi kích hoạt bảo hành lệch so với thời gian đúng khoảng 11 ngày nhưng mình không quan trọng vì đã được biết trước và vẫn còn bảo hành dài, máy nguyên seal - 5 sao
33	5	Máy cấu hình mạnh. chụp hình rất đẹp hinh thức rất sang trọng. chơi game lướt web thì ko chê vào đâu được. nhưng thích nhất là phonhg cách phục vụ của nhân viên shop.rất có tâm với khách hàng. mình duyệt shop 5 sao.
33	2	Hàng không đúng mô tả. Bị lỗi màn hình. Liên hệ shop đổi trả shop không trả lời.
33	5	Ok long lanh canh dao 
33	5	Hài lòng voi shop 
33	5	Tuyêt voi ong mat troi shop uy tin 
33	5	Ưng ý 👍👍
34	5	Điện thoại tốt, rẻ nhất, ship nhanh không khác gì nội thành, quên quay video unbox nhưng may là ko nhận cục gạch haha
34	5	Shop phục vụ tuyệt vời! Shop có gọi điện về việc đổi màu máy (do hết hàng) + cập nhật tình trạng gửi máy. Đặt nửa đêm ngày 27.11, thì 30.11 đã nhận được hàng. J&T Express cực kỳ hỗ trợ. Giá Flash sale cực rẻ (đã kích hoạt bảo hành trước vs có thông báo trước cho KH), máy nguyên seal. Sẽ ủng hộ tiếp
34	5	Hàng đẹp như hình ....................,...,.......,,,,,,,,,,,,,
34	5	điện thoại chính hãng. tốt chuẩn. like shop. nt nhiệt tình. ủng hộ
34	5	Sản phẩm sử dụng tốt, shop thân thiện, nhiệt tình, cho năm sao luôn.
34	5	Giao hàng siêu nhanh. Máy nguyên seal, đóng gói rất kĩ, có tem seal đầy đủ
35	5	máy quá đẹp ,các chức năng hoạt động rất tốt ,màn hình cảm ứng nhạy màu sắc rực rỡ như mong đợi ,cấu hình mạnh lên mạng lướt web ,xem phim ,chơi game nặng đều oke,thật là hoàn thiện ,shop giao hàng nhanh đúng hẹn ,chất lượng sản phẩm đúng như quảng cáo mình thật hài lòng vừa ý ,chúc shop Tc
35	5	@¥¥¥¥¥ Tuyệt vời em đã nhận được hàng của shop gửi. rất đẹp mắt, chất lượng không chê vào đâu được, cấu hình cao, mạnh so với giá tiền, mình test các chức năng thấy khá ổn. giá cả hợp túi tiền, mình khá vui vì nhận được sản phẩm đúng như quảng cáo. sẽ giới thiệu người thân ủng hộ shop 👍 
35	5	E vừa nhận máy xài được 2 ngày ,máy đẹp mới ,các chức năng hoạt động tốt và ổn định ,màn hình cảm ứng nhạy lướt êm ái ,camera chụp hình sắt nét luôn ,pin đúng trâu bò ,mình có điện thoại nhân viên shop từ vấn rất nhiệt tình tận tâm với khách hàng ,thật là hài lòng 
35	5	mình đã 2 lần mua hàng của shop ,thì 2 lần đều bất ngờ, shop giao hàng nhanh,chất lượng tốt, máy đẹp cấu hình mạnh, lên mạng lướt web, chiến game mạnh vô tư, camera sắt nét, nói chung là rất chuẩn, shop giao hàng đúng quảng bá, nhân viên phục vụ vui vẻ chuyên nghiệp, mình cảm thấy an tâm khi sử dụng
35	5	chất lượng đúng như shop quảng cáo, máy đẹp không vết trầy xước, mới 99% ,các chức năng cơ bản hoạt động rất tốt, cảm ứng mượt mà lướt êm ái,màn hình sáng màu sắc rực rỡ như mong đợi, cấu hình mạnh mẽ, lên mạng lướt web xem phim chơi game nặng rất mượt, mình hài lòng lắm, shop bán hàng rất có tâm,nh
35	5	rất tuyệt, máy đẹp quá, chất lượng thì đúng như shop quảng cáo, các ứng dụng hoạt động tốt, màn hình đẹp màu sắc rực rỡ như mong đợi, camera trước và sau chụp ảnh đẹp lắm, lên mạng lướt web xem phim mượt ,mình thích phong cách phục vụ của shop,vui vẻ nhiệt tình hướng dẫn tận tình với khách hàng, chế
36	5	máy bị lỗi không nhận sim , alo không bắt máy . Đã bị lừa , bán lừa đảo. không cho đổi hàng. Tổ bà bọn lừa đảo làm mất toi tiền. Cả nhà mày bị xe đụng
36	5	Pin hao nhanh, xuống tận cửa hàng đổi mới ... ok sẽ ủng hộ tiếp. Đổi lần 2 lại lỗi , phải đổi lần 3...?
36	2	Sp thì ko bàn nữa, như mô tả, shop cho xem sp trước khi trả tiền. Mà mình ko biết xem, nên trả tiền luôn.. Chỉ ức chế bọn Viettel Post, nhận sp về c.ty 2,3 hôm mà ko phát cho khách....10/09 Shop mới gửi ra Viettel Post, mà Viettel Post lại đóng dấu ngày 08/09/2020. Rồi mãi đến tối14/09 (16h35)mới đến
36	5	Anh chủ shop nhiệt tình, vui tính và rất quan tâm khách :) dù trưa nắng vẫn phóng xe chạy đi đổi máy cho mình😂. Còn máy thì dùng mượt rồi 😂
36	5	Máy zin chính hãng, dùng quá OK 
36	5	Pin bền quá, cam nét 
37	5	Pin 6000 nhưng mình thấy khá nhẹ, nhẹ hơn con Redmi 9 pin 5000. Màn hình FHD tuy nhiên không quá bự. Máy không đi kèm ốp và dán màn hình nên nếu mọi người quyết định mua thì mua luôn ốp trên shopee, vừa rẻ vừa đẹp. Do mình mua cho mẹ, chỉ xài các tác vụ cơ bản nên thấy khá mượt, chụp hình tương đối
37	2	Sau 2 tuần xài thì mình xin nhận xét như sau.quảng cáo pin khủng 6000mah mà sạc100%.dùng 2 phút tụt pin liền.pin nhanh hết.chưa đến 1 ngày đã phải sạc lại.cải tiến mới nhưng k tìm hiểu sự cần gì của khách hàng.đó là k có bộ nhớ tạm như dòng j7 prime. Bộ nhớ tạm rất cần thiết vậy mà k có.
37	5	Giao hàng nhanh giao nhanh và đóng gói rất tốt, không móp méo hộp. Samsung giao nhanh, shopee xử lý đơn lẹ. Điệm thoại nguyên seal tốt chất lượng
37	5	Sau 1 ngày cài cuốc với em nó thấy pin 6000 nhưng hẻo hơn k305G 4500 của mình nhiều, hơi bị thất vọng. Nhưng về sản phẩm thì cũng ok. Bữa flashsale có mall bán 3500k nhưng ko có màu xanh nên đành qua đây mua 3700k, haizz.
37	5	Đóng gói chăc chắn, thời gian giao hàng hơi lâu, điện thoại đẹp. Mua săn sale giá cũng quá hời. Để xem sài như thế nào đây
37	5	Điện thoại đẹp, màn hình màu rất đẹp, rất sáng, pin siêu trâu xài tận 3-4 ngày mới phải sạc, chơi game nặng thì hơi lag tí
38	5	Trong Bán hàng: Điều quan trọng nhất là bạn phải biết được Nhu cầu của Khách hàng..  . Người bán hàng level cao luôn nắm bắt và hiểu rất rõ được nhu cầu của khách. Còn những người bán hàng level thấp thì lại lầm tưởng nhu cầu của khách thành sản phẩm mà khách hỏi mua.
38	5	Giao hàng nhanh, chuẩn, chất lượng tốt, thank shop và shopee nhiều
38	5	Lúc nhận hàng thì hơi sợ,  Canh mãi mới sale 2tr600 , mình xài khoảng 4 ngày rồi , rất vip nha mọi người , giống quảng cáo , đúng gu mình vừa rẻ vừa chất lượng.
38	5	Săn sale 12.12 nên dc giá rẻ, máy ok nhất trong những sản phẩm cùng tầm giá, cám ơn shop
38	5	Màn hình quá đẹp, camera thì hơi cùi 1 tí,máy đẹp mượt mà, nói chung quá tuyệt vời
38	5	Giao hàng nhanh, đóng gói hàng cẩn thận. Máy ngon okie nha mn ơi
39	5	Chất lượng Sản phẩm tốt, ráp máy rất vừa đã dùng 2 ngày không lỗi.
39	5	
39	5	
39	5	
39	5	
39	5	
40	5	chất lượng sản phẩm tuyệt vời , giao hàng nhanh và đóng gói đẹp
40	5	Cuteeeee phomaiiiiiiqueeeeeeeeee.♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️. Kh gắn sim được mọi ng ơi mua tốn tiền k làm đc gì
40	5	dmdndndndndnxnnxnxncnfnf f tntrntmtmtmtmtmfcfcccc. vbbvv
40	5	Ảnh không liên quan đến điện thoại.nhưng hàng rất ok ....rất đáng tiền.nhỏ gọn
40	5	Siêu cấp đáng yêu luôn. Đi đâu cũng có người hỏi nhờ mua dùm luôn ý
40	5	San fam ok lắm ....
41	5	chất lượng 👍👍👍👍👍 Mọi thứ đều tốt đẹp hơn mong đợi Máy rất ok Màn hình đẹp , chạy nhanh , bàn phím chắc chắn Shop uy tín lắm_ shop giao đung mẫu e đã đặt Cảm ơn shop nhiều .. Là dịp e sẽ ủng hộ nửa nha.... Chúc shop bán nhiều hàng ,..sịn sò
41	5	Giao hàng nhanh, sản phẩm tốt vượt mong đợi, đầy đủ pin sạc như shop giới thiệu. Có chút thắc mắc và được shop hỗ trợ rát nhiệt tình. Hài lòng và tặng shop 5 sao.
41	5	****** Đánh giá đã bị ẩn do nội dung không phù hợp. ******
42	4	Giao hàng nhanh,đt khá nhỏ nhắn ko biết có ok không phải dùng 1 time mới biết đc........................................................
42	5	Hài lòng. Sản phẩm ổn áp, giao hàng nhanh, chủ shop nhiệt tình. Xứng đáng 10 sao
42	5	Điện thoại chuẩn chính hãng , màn zin , main zin , nghe gọi rõ , chuông lớn , rất tốt , sẽ ủng hộ shop lần sau nhé  
42	5	Máy dùng ok, chủ shop rep ib nhiệt tình, dễ thương. Mình đăng tạm ảnh khác để lấy xu😂
42	5	Điện thoại siu xịn lắp vào mở nguồn xài ngon lành   máy rất mượt luôn, còn được bảo hành nữa, rất đáng tiền mua. Chị chủ reply tin nhắn siu dễ thương nha mng😘. Chắc chắn lần sau sẽ ủng hộ💙💙
42	5	Điện thoại mới lắm nha. Chủ shop dễ thương nữa. Shop đầu tiên mua hàng mà chủ shop nhắn tin trước cảm ơn mình vì đã đặt hàng 😊 
43	5	chuẩn chất lượng tốt
43	5	test máy thì mình thấy như sau. bỏ sim và gọi loa míc nghe rõ ràng. sóng đầy luôn. phụ kiện cáp sạc tai nghe đầy đủ. nói chung mua online gặp dc shop tư vấn rõ ràng. nhiệt tình. nói chung mua online gặp shop là yên tâm. 5*****
43	5	phụ kiện cáp sạc tai nghe đầy đủ. nói chung mua online gặp dc shop tư vấn rõ ràng. nhiệt tình. nói chung mua online gặp shop là yên tâm
43	5	con máy khá đẹp giao hàng nhanh chú giao hàng vui tính nhận máy là lên tặng sao ngay 
43	5	sp ok. phục vụ nhanh chóng. Tks shop ah. Quá hài lòng luon nha mn
43	5	thật hoàn hảo,chất lượng đúng như shop quảng cáo,máy đẹp không trầy xước móp méo gì, còn đầy đủ chức năng hoạt động tốt,các phím nhạy,mình hài lòng lắm,shop bán hàng có tâm, nhân viên tư vấn nhiệt tình,chế độ hậu mãi rõ ràng đem lại sự an tâm cho khách hàng khi sử dụng sản phẩm,mình sẽ giới thiệu 
44	5	Cute xỉu up xỉu down lun ạ :v chất lượng ko biết vì mình mua cho ngiu mình ở xa. Nhg mình hơi thắc mắc chỗ để sim sát nhau vậy cho vào và lấy ra kiểu gì vì mình chưa dám thử sợ mắc cmn sim trong đó deo lấy ra dc hicc
44	5	Sản phẩm tốt. Shop tư vấn nhiệt tình. Sản phẩm tốt. Shop tư vấn nhiệt tình. Sản phẩm tốt. Shop tư vấn nhiệt tình. 
44	5	03598721650359872165035987216503598721650359872165035987216503598721650359872165035987216503598721650359872165035987216503598721650359872165035987216503598721650359872165035987216503598721650359872165. 035987216503598721650359872165035987216503598721650359872165035987216503598721650359872165035987216
44	5	Xinh thế này k mua thì phí..............................
44	5	Máy nhỏ gọn. Loa lớn. Pin ổn nghe gọi 3 ngày sạc 1 lần ..........
44	5	Nhìn cưng xỉu, như đồ chơi vậy, nghe gọi ok, 👍. Mua cho con gái đi học mà nhìn cưng quá mua hẳng 4 cái, ai thích thì dùng. Giao hàng nhanh, đóng gói cẩn thận, shop tư vấn nhiệt tình, 5*.
45	5	Shop phục vụ và tư vấn nhiệt tình giao hàng nhanh chất lượg sản phẩm tuyệt với
45	5	­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­­ ­
45	5	Quá ngon trong tầm giá, chơi game mượt, đợi 7 ngày unlock nhưg chưa biết up rom nào? 
45	5	Sản phẩm tuyệt vời, nguyên seal. Giáo hàng nhanh chất lượng sản phẩm tốt
45	5	Hàng chưa dùng nên chưa biết, dùng sản phẩm một thời gian dài rồi sẽ biết. Video mang tính chất minh họa. 
45	5	Khá ổn
46	5	Oke lắm lun mới gắn vô đã lên nguồn luôn òi xịn cho 10 điểmmmmmm
46	5	Sp đúng màu đúng loại, đủ số lượng chất lượng chưa pít, dùng tạm đc,...................,.................
46	5	Hxhhdjdhdhdhdhdhhdhdhdxjxjxjjxjdhdhdhhhhggggggggvvvgv
46	5	Đóng gói kỹ càng. Giao hàng nhanh chóng. Chất lượng bảo đảm. 5 sao. Dùng tạm ảnh và video trong máy. Mọi người thông cảm.
46	4	Ngoại trư vỏ hơi ko khít lắm thì tạm ổn. 
46	5	Tư vấn nhiệt tình. Điện thoại ok nhưng pin có vẻ hơi yếu. Không dùng gì để im 2 ngày là cạn rồi
47	5	Chất lượng sản phẩm oke. Đóng gói chắc chắn sạch sẽ cẩn thận . Giáo hàng nhanh
47	5	Hàng chuẩn, sử dụng rất tốt ..,..............................
47	5	Giao hàng khá nhanh, số lượng đầy đủ, hình  thức như mô tả, đóng gói chắc chắn.
47	5	Giao hàng rất nhanh. Chất lượng cũng ok, chưa kích đc bảo hành 
47	5	Đóng gói sản phẩm đẹp, chắc chắn, giao đúng loại đúng số lượng, bước đầu test thấy ổn.
47	5	Đóng gói sản phẩm đẹp, chắc chắn, giao đúng loại đúng số lượng, bước đầu test thấy ổn.
48	5	Shop đóng gói cẩn thận, GHN cũng bọc thêm 1 lớp nilon ngoài nữa . Giao hàng siêu nhanh . Sp còn nguyên seal , màu xanh siêu đẹp , dễ sử dụng cho người lớn tuổi ( m mua cho Mẹ ) , giá tốt dù m ko canh flash sale . 
48	5	Giao hành nha, đóng gói cẩn thận. Hàng chính hãng.nói chung là mình hài lòng về sản phẩm. Đợi vào hôm trải nghiệm xem sao
48	5	Máy đẹp. Chạy mượt. Mình không thấy bị nóng máy như nhiều bạn review. Mình chơi game mấy tiếng mới thấy hơi ấm nhẹ chứ không nóng. Màn hình hơi bị dài nên dùng cam trước cảm thấy mắt cứ nhìn xuống. Và máy nặng cầm mỏi.
48	5	.......................... .......................... .......................... .......................... .......................... ..........................
48	5	Do điẹn thoại người khác cầm nên là lấy anbr không liên quan. Nhưng điện thoại đẹp, giá rẻ dùng raqts thich thời gian giao hàng nhanh
48	5	Máy mới, còn seal, chạy mượt, pin để 3, 4 ngày ko dùng vẫn còn. Chỉ là dây sạc màu đen ko thích cho lắm.
49	5	Djjskdzmdnxnnasnksndnxnxxbbxnamsbxsbakksznxbbxjsmzmznznznznznxmxmxkxkxkxkxkxkmxnznxxnnxnxmxnxggjksksksbbsjsldmsbvacsjkxmxbsgshjdkdkdllskjhsbsnkdlxkxkxknbsjsjx
49	5	Mua lần thứ 2 ko biết sử dụng bền như cái dằu hay ko.mấy mới còn dán màn hình.dùng ok sẽ ủng hộ lần tiếp
49	4	https://shopee.vn/product/199984838/7007349924?smtt=0.37535413-1607784120.9
49	5	Mới dùng thấy ok lắm.1 tuần sau ko biết có bền ko tạm cho 5 sao nha.máy mới đep
49	5	Đẹp lm ạ. Dùng bền hay k thi kpt ạ. Ákdosmsndjjslaksbdhfoslslkskdjdjxodkdksjhshdnnfmdmxjdiwhgavsndodksmsbđhdjslkđnxnxhhdjsksjxndbxhdjsksksnxbxbxnxndjdólsndbcnxkánkdldmcnxnsjamdjccnxksl
49	5	Rất oki nha nha, xứng giá tiền, giao nhanh, chất lương okkkkkk
50	5	Shop giao hàng nhanh và tư vấn nhiệt tình. Máy còn rất mới. Lsau mình sẽ ủng hộ tiếp ạ :) 
50	5	Máy đọc sách rất mới, chạy rất tốt. Shop bán uy tín, có phiếu bảo hành. 
50	5	Máy đẹp ạ
50	5	Máy used nhưng gần như mới toanh, mình có hiểu nhầm chút xíu về sp nhưng CSKH hỗ trợ rất nhiệt tình. Mua qua đây dc ko cần mua nguyên seal đâu nha bà con 
50	5	Pin hơi nhanh hết thì phải. Nhưng shop rất nhiệt tình giúp đỡ mình nên cho 5sao ạ
50	5	Hàng giao nhanh cực kỳ, shop tư vấn nhiệt tình, bao da đẹp, máy chạy khá mượt.
51	5	Đáng tiền. Cảm ơn shop. Xước nhẹ không ảnh hưởng đến chức năng. 
51	5	Sản phẩm chất lượng ổn, giá phải chăng, shop giao hàng siêu nhanh.
51	5	Máy đẹp. Hơi xước màn chút xíu....khaianavslssbgshwvsjskshsjsj
51	5	Nhân viên hỗ trợ nhiệt tình, máy dùng tốt,................ Djjsjsjsns
51	5	Mua chiếc này là chiếc thứ 2. Shop phục vụ tốt, lại còn có quà tặng thêm kính cường lực dán màn hình.. Highly recommend cho ai muốn mua hàng ppw4 used
51	5	Chiếc máy đọc sách đầu tiên sở hữu. Hàng used nhg còn khá mới như mô tả. Bao da lịch sự, đóng vào màn hình kindle tự tắt.
52	5	Máy có vài vết xước tạm chấp nhận đc vì máy dùng rồi, bao da tưởng đc tặng mới chứ, hic... nhận đc bao da thì hơi thất vọng xíu, máy dùng hai ngày thấy ok...
52	5	Máy cũ mà hình thức đẹp, cảm ứng nhạy, mình rất hài lòng. Có điều là lần này mua máy nhưng shop ko cài sẵn từ điển như lần trước mình mua kindle ppw2.
52	5	Máy đẹp, hiện thấy xài khá ổn. Shop tư vấn kĩ và tặng quà nữa chứ. 
52	5	Máy mới gần như 99.9% không 1 vết trầy xước. Mình test máy thấy ổn định. Shop còn trả lời nhiệt tình nữa. 
52	5	Mình đọc sách truyện tranh từ hồi cấp 1, đến cấp 3 đọc truyện chữ thêm 20 năm, trước đọc máy tính luyện ngày đêm, giờ mua kindle là quá hợp lý nhé mọi người, đọc chữ không nét như điện thoại nhưng chữ như trên sách đặc biệt buổi tối tốt cho mắt. Ốp lưng ok có tắt mở màn hình. Hàng chuẩn nhé shop🌹
52	5	Shop gói hàng chắc chắn và cẩn thận lắm luôn. Chất lượng máy như mới, cực ưng luôn.
53	5	Máy đẹp. Shop chu đáo. J&T ship nhanh. Mình đặt dịp sale 12.12 mà chiều 13 đã nhận máy. . Màn có vết xước như mô tả nhưng nhìn bình thường thì gần như không thấy. Trước khi mua có thể ib shop để shop gửi video tình trạng máy cho mình.. Nói chung là mọi thứ đều hài lòng.
53	5	Sang chảnh đẹp như mới xước tí nhìn kĩ mới thấy. Pin trâu thôi rồi. 
53	5	Nên mua nhé mọi người. Màn hình tuy có xước nhiều nếu nhìn nghiêng nhưng ko ảnh hưởng gì đến việc đọc cả. Nhìn thẳng thì ko thấy vết xước. Giá tốt.
53	5	Máy có xước nhẹ như mô tả, shop rất nhiệt tình gửi video xem máy trước lúc order.. Đóng gói chắc chắn. Đây là sp đang tiền, ai không có nhu cầu quá cao về ngoại hình thì đây là sp nên mua.
53	5	Mây hơi xước nhưng màn còn khá đẹp, mỗi tội đèn màn hình hơi già và sáng lệch không đều  pin vẫn ổn và dùng ổn định. Shop tư vấn nhiệt tình
53	5	Rất hài lòng về sản phẩm. Chủ shop tư vấn kỹ và nhiệt tình. Sẽ còn ủng hộ shop
54	5	máy đẹp quá, shop giao hàng đúng chuẩn luôn, các chức năng rất ổn định, cấu hình mạnh mẽ lên mạng xem phim, chơi game tuyệt vời, màn hình cảm ứng nhạy và sáng ,giá cả hợp lý, mình rất hài lòng vừa ý, cảm ơn shop đã giao hàng đúng như mong đợi
54	5	Hàng đẹp nha mọi người ngoại hình mới tinh zin 100% nè cứng cáp máy không trầy luôn .sim sóng full . Đúng là quảng cáo có thật . Cảm ơn shop nhiều 
54	5	quá đẹp, sản phẩm rất chuẩn, shop giao hàng đúng hẹn, test qua các chức năng đều ổn định màn hình cảm ứng nhạy, màu sắc đẹp, wifi mạnh lên mạng chơi game lướt web xem phim rất mượt,camera sắc nét,chụp hình tự sướng tuyệt vời, nói chung mình rất vừa ý và hài lòng, cảm ơn shop đã giao hàng đúng như qu
54	5	tuyệt vời. hình thức chuẩn, các ứng dụng rất mượt, màn hình sắc nét, cấu hình mạnh, lên mạng rất mướt mát. chơi game thì khỏi nói. chính hãng nên sài ổn. nhân viên shop phục vụ rất nhiệt tình máy đẹp hơn mình nghĩ. tốt
